Account ID,Risk Score,Cluster,Risk Level
7055,12.88,3,Low
7056,18.45,2,Low
7057,38.49,0,Low
7058,7.01,2,Low
7059,14.72,2,Low
7060,60.88,0,Medium
7061,20.05,2,Low
7062,8.96,2,Low
7063,8.84,2,Low
7064,6.59,3,Low
7065,69.48,1,Medium
7066,22.45,2,Low
7067,8.93,2,Low
7068,58.35,2,Medium
7069,4.33,2,Low
7070,36.64,1,Low
7071,63.35,1,Medium
7072,7.28,2,Low
7073,11.2,2,Low
7074,18.75,2,Low
7075,7.95,2,Low
7076,4.76,2,Low
7077,4.9,2,Low
7078,12.25,2,Low
7079,57.91,5,Medium
7080,5.21,3,Low
7081,4.98,2,Low
7082,11.56,3,Low
7083,3.65,2,Low
7084,14.63,2,Low
7085,10.77,3,Low
7086,81.97,6,High
7087,77.82,6,High
7088,8.22,2,Low
7089,5.4,2,Low
7090,12.6,2,Low
7091,3.61,3,Low
7092,5.3,2,Low
7093,43.26,3,Medium
7094,12.66,3,Low
7095,5.49,3,Low
7096,8.75,2,Low
7097,8.75,2,Low
7098,6.55,2,Low
7099,62.19,3,Medium
7100,8.95,2,Low
7101,2.77,3,Low
7102,3.25,3,Low
7103,39.39,2,Low
7104,6.7,2,Low
7105,10.46,2,Low
7106,20.24,2,Low
7107,11.6,3,Low
7108,23.38,3,Low
7109,12.42,3,Low
7110,9.64,2,Low
7111,2.35,3,Low
7112,3.39,3,Low
7113,12.33,2,Low
7114,8.22,1,Low
7115,18.2,3,Low
7116,42.89,3,Medium
7117,4.82,3,Low
7118,4.41,3,Low
7119,5.33,3,Low
7120,9.37,3,Low
7121,13.61,3,Low
7122,26.44,3,Low
7123,17.13,0,Low
7124,81.7,2,High
7125,72.08,2,High
7126,19.78,2,Low
7127,12.95,3,Low
7128,9.72,2,Low
7129,5.2,3,Low
7130,18.18,0,Low
7131,9.82,3,Low
7132,14.63,2,Low
7133,23.57,2,Low
7134,16.48,3,Low
7135,12.27,3,Low
7136,13.15,2,Low
7137,32.36,2,Low
7138,52.26,2,Medium
7139,79.35,2,High
7140,7.72,3,Low
7141,30.15,2,Low
7142,8.3,2,Low
7143,8.62,3,Low
7144,20.86,2,Low
7145,9.38,3,Low
7146,5.36,3,Low
7147,8.39,3,Low
7148,5.1,2,Low
7149,43.66,2,Medium
7150,14.13,2,Low
7151,5.86,3,Low
7152,16.16,2,Low
7153,16.02,3,Low
7154,17.91,3,Low
7155,25.7,3,Low
7156,8.06,3,Low
7157,7.06,3,Low
7158,2.78,3,Low
7159,12.18,2,Low
7160,13.3,0,Low
7161,10.65,0,Low
7162,19.04,3,Low
7163,5.6,2,Low
7164,7.11,2,Low
7165,11.33,3,Low
7166,10.71,3,Low
7167,16.37,3,Low
7168,9.9,3,Low
7169,5.34,2,Low
7170,4.67,3,Low
7171,34.26,3,Low
7172,46.76,2,Medium
7173,16.3,3,Low
7174,18.0,3,Low
7175,13.3,3,Low
7176,11.85,3,Low
7177,22.88,3,Low
7178,8.68,2,Low
7179,14.09,3,Low
7180,20.97,3,Low
7181,18.1,2,Low
7182,56.38,3,Medium
7183,22.92,1,Low
7184,24.57,2,Low
7185,3.18,3,Low
7186,2.41,3,Low
7187,15.27,2,Low
7188,17.66,3,Low
7189,26.77,3,Low
7190,23.26,2,Low
7191,8.73,3,Low
7192,7.93,2,Low
7193,4.03,3,Low
7194,11.34,3,Low
7195,7.64,3,Low
7196,12.37,2,Low
7197,8.06,2,Low
7198,5.19,3,Low
7199,4.42,3,Low
7200,6.13,2,Low
7201,9.45,3,Low
7202,4.2,3,Low
7203,5.09,2,Low
7204,26.5,3,Low
7205,10.38,1,Low
7206,10.3,3,Low
7207,17.08,3,Low
7208,12.72,0,Low
7209,10.39,3,Low
7210,10.38,3,Low
7211,7.9,3,Low
7212,23.22,2,Low
7213,9.81,2,Low
7214,29.87,2,Low
7215,17.51,3,Low
7216,11.9,3,Low
7217,14.11,3,Low
7218,23.25,2,Low
7219,19.04,0,Low
7220,16.63,2,Low
7221,7.0,3,Low
7222,13.27,3,Low
7223,13.21,3,Low
7224,9.04,3,Low
7225,23.35,2,Low
7226,7.14,3,Low
7227,8.58,3,Low
7228,52.11,2,Medium
7229,13.59,3,Low
7230,20.31,3,Low
7231,6.38,2,Low
7232,7.96,3,Low
7233,4.45,3,Low
7234,4.57,3,Low
7235,4.06,3,Low
7236,19.86,3,Low
7237,5.31,3,Low
7238,30.04,3,Low
7239,4.11,3,Low
7240,5.61,3,Low
7241,12.26,2,Low
7242,14.08,3,Low
7243,8.8,2,Low
7244,16.38,2,Low
7245,13.79,3,Low
7246,24.34,3,Low
7247,5.1,3,Low
7248,5.8,3,Low
7249,20.47,3,Low
7250,31.66,3,Low
7251,5.04,3,Low
7252,6.43,2,Low
7253,8.24,2,Low
7254,4.54,3,Low
7255,8.85,3,Low
7256,13.22,2,Low
7257,8.02,3,Low
7258,27.2,1,Low
7259,18.49,3,Low
7260,4.68,3,Low
7261,2.98,3,Low
7262,15.58,0,Low
7263,6.79,2,Low
7264,7.51,3,Low
7265,7.95,2,Low
7266,7.24,2,Low
7267,7.19,3,Low
7268,13.61,2,Low
7269,14.81,3,Low
7270,5.22,2,Low
7271,22.79,0,Low
7272,21.97,3,Low
7273,11.51,3,Low
7274,14.99,3,Low
7275,18.34,2,Low
7276,11.42,2,Low
7277,11.0,3,Low
7278,5.2,3,Low
7279,18.12,2,Low
7280,18.58,2,Low
7281,15.83,3,Low
7282,2.73,3,Low
7283,27.15,2,Low
7284,9.03,2,Low
7285,8.57,2,Low
7286,25.76,3,Low
7287,11.81,3,Low
7288,6.41,2,Low
7289,7.0,3,Low
7290,6.58,3,Low
7291,7.42,2,Low
7292,34.51,2,Low
7293,24.73,3,Low
7294,25.64,2,Low
7295,17.55,2,Low
7296,6.29,3,Low
7297,29.95,2,Low
7298,3.93,3,Low
7299,11.15,3,Low
7300,21.77,2,Low
7301,8.04,3,Low
7302,5.5,2,Low
7303,31.04,2,Low
7304,14.83,3,Low
7305,3.11,3,Low
7306,4.38,3,Low
7307,11.85,3,Low
7308,11.66,3,Low
7309,37.95,2,Low
7310,15.59,3,Low
7311,7.5,3,Low
7312,26.85,3,Low
7313,19.11,2,Low
7314,17.6,3,Low
7315,20.71,2,Low
7316,17.57,3,Low
7317,7.75,2,Low
7318,8.15,3,Low
7319,11.15,3,Low
7320,15.44,0,Low
7321,21.85,0,Low
7322,9.86,3,Low
7323,1.38,3,Low
7324,8.47,0,Low
7325,20.37,0,Low
7326,11.8,0,Low
7327,18.82,3,Low
7328,28.46,1,Low
7329,9.64,3,Low
7330,12.98,2,Low
7331,23.16,0,Low
7332,5.88,3,Low
7333,14.72,2,Low
7334,24.17,3,Low
7335,6.04,3,Low
7336,27.2,3,Low
7337,12.07,3,Low
7338,6.58,3,Low
7339,22.74,0,Low
7340,7.54,3,Low
7341,10.59,3,Low
7342,24.42,2,Low
7343,6.59,2,Low
7344,12.01,3,Low
7345,35.63,2,Low
7346,25.11,2,Low
7347,20.14,3,Low
7348,14.96,3,Low
7349,30.55,3,Low
7350,9.41,3,Low
7351,4.47,2,Low
7352,16.72,0,Low
7353,5.22,3,Low
7354,7.03,3,Low
7355,10.13,3,Low
7356,8.98,3,Low
7357,37.33,2,Low
7358,17.53,2,Low
7359,81.42,5,High
7360,66.15,2,Medium
7361,45.79,2,Medium
7362,12.5,2,Low
7363,21.49,2,Low
7364,3.74,2,Low
7365,10.78,2,Low
7366,29.28,0,Low
7367,8.77,2,Low
7368,17.73,2,Low
7369,3.62,3,Low
7370,35.78,2,Low
7371,6.34,3,Low
7372,15.74,3,Low
7373,5.38,2,Low
7374,47.88,2,Medium
7375,2.86,3,Low
7376,7.68,0,Low
7377,82.72,2,High
7378,60.17,2,Medium
7379,56.55,2,Medium
7380,20.88,3,Low
7381,18.84,3,Low
7382,19.4,2,Low
7383,5.82,3,Low
7384,3.64,3,Low
7385,6.06,3,Low
7386,7.68,3,Low
7387,75.11,1,High
7388,8.97,3,Low
7389,5.36,2,Low
7390,5.93,3,Low
7391,16.02,3,Low
7392,28.0,3,Low
7393,28.91,2,Low
7394,23.25,2,Low
7395,67.55,3,Medium
7396,54.16,3,Medium
7397,20.86,2,Low
7398,16.58,3,Low
7399,10.83,3,Low
7400,10.66,0,Low
7401,34.2,2,Low
7402,8.72,3,Low
7403,10.94,2,Low
7404,14.56,3,Low
7405,17.85,2,Low
7406,39.34,0,Low
7407,14.21,0,Low
7408,33.43,1,Low
7409,25.07,1,Low
7410,25.82,1,Low
7411,11.09,3,Low
7412,7.98,3,Low
7413,17.5,2,Low
7414,21.14,3,Low
7415,10.28,2,Low
7416,5.12,2,Low
7417,45.03,1,Medium
7418,3.54,3,Low
7419,23.12,2,Low
7420,4.96,3,Low
7421,11.49,3,Low
7422,27.29,3,Low
7423,9.04,3,Low
7424,30.61,2,Low
7425,57.5,2,Medium
7426,5.74,3,Low
7427,4.16,3,Low
7428,14.4,3,Low
7429,11.37,2,Low
7430,15.15,0,Low
7431,11.72,2,Low
7432,20.68,2,Low
7433,27.4,3,Low
7434,28.38,3,Low
7435,4.65,2,Low
7436,12.52,2,Low
7437,8.5,3,Low
7438,19.64,2,Low
7439,17.48,2,Low
7440,12.47,3,Low
7441,24.6,2,Low
7442,8.12,2,Low
7443,9.9,2,Low
7444,24.06,2,Low
7445,3.92,2,Low
7446,13.05,3,Low
7447,5.96,3,Low
7448,6.61,3,Low
7449,3.09,2,Low
7450,10.92,3,Low
7451,21.53,2,Low
7452,11.78,2,Low
7453,13.54,3,Low
7454,11.43,3,Low
7455,18.08,3,Low
7456,13.12,3,Low
7457,25.49,2,Low
7458,1.82,3,Low
7459,12.13,3,Low
7460,10.94,2,Low
7461,20.2,3,Low
7462,5.08,3,Low
7463,11.43,2,Low
7464,1.64,3,Low
7465,9.62,3,Low
7466,7.34,2,Low
7467,8.19,3,Low
7468,9.96,3,Low
7469,15.45,0,Low
7470,39.92,1,Low
7471,3.03,3,Low
7472,7.33,3,Low
7473,16.63,2,Low
7474,7.9,3,Low
7475,19.06,2,Low
7476,17.8,0,Low
7477,22.85,3,Low
7478,10.51,2,Low
7479,10.88,0,Low
7480,13.19,3,Low
7481,5.43,3,Low
7482,17.7,3,Low
7483,16.22,3,Low
7484,21.79,3,Low
7485,11.27,2,Low
7486,9.87,0,Low
7487,7.88,2,Low
7488,25.27,3,Low
7489,14.15,0,Low
7490,9.9,3,Low
7491,11.28,3,Low
7492,20.54,0,Low
7493,19.84,3,Low
7494,15.98,3,Low
7495,20.19,3,Low
7496,17.42,0,Low
7497,32.99,0,Low
7498,15.88,2,Low
7499,20.31,3,Low
7500,4.12,3,Low
7501,16.67,2,Low
7502,21.33,2,Low
7503,30.34,3,Low
7504,19.44,2,Low
7505,13.81,3,Low
7506,9.1,3,Low
7507,14.74,3,Low
7508,10.31,3,Low
7509,29.15,2,Low
7510,44.97,2,Medium
7511,20.59,2,Low
7512,31.01,2,Low
7513,7.3,3,Low
7514,22.97,3,Low
7515,16.77,2,Low
7516,10.95,3,Low
7517,15.45,2,Low
7518,8.32,3,Low
7519,14.74,3,Low
7520,24.78,2,Low
7521,87.32,2,High
7522,7.7,2,Low
7523,13.91,2,Low
7524,12.33,2,Low
7525,2.65,3,Low
7526,29.02,3,Low
7527,6.78,3,Low
7528,30.77,3,Low
7529,17.02,2,Low
7530,25.9,3,Low
7531,8.68,2,Low
7532,6.23,3,Low
7533,13.95,3,Low
7534,20.93,3,Low
7535,15.08,3,Low
7536,22.88,2,Low
7537,24.2,3,Low
7538,20.54,2,Low
7539,30.55,2,Low
7540,12.71,2,Low
7541,15.06,0,Low
7542,17.53,2,Low
7543,11.62,3,Low
7544,12.0,3,Low
7545,19.41,3,Low
7546,11.16,3,Low
7547,10.47,3,Low
7548,6.28,3,Low
7549,13.13,3,Low
7550,8.96,3,Low
7551,5.71,3,Low
7552,68.14,2,Medium
7553,5.65,3,Low
7554,23.38,3,Low
7555,9.98,3,Low
7556,12.48,2,Low
7557,11.4,2,Low
7558,21.03,3,Low
7559,17.99,3,Low
7560,8.25,3,Low
7561,2.04,3,Low
7562,5.67,3,Low
7563,8.97,0,Low
7564,8.89,3,Low
7565,14.81,3,Low
7566,12.85,2,Low
7567,16.9,3,Low
7568,3.45,3,Low
7569,18.31,2,Low
7570,19.47,2,Low
7571,15.95,3,Low
7572,29.98,2,Low
7573,48.5,2,Medium
7574,7.69,2,Low
7575,14.41,2,Low
7576,7.51,2,Low
7577,51.43,0,Medium
7578,61.56,1,Medium
7579,19.28,2,Low
7580,9.48,3,Low
7581,12.0,2,Low
7582,12.07,2,Low
7583,30.86,2,Low
7584,19.38,2,Low
7585,7.89,2,Low
7586,30.83,2,Low
7587,23.79,3,Low
7588,13.01,2,Low
7589,19.12,0,Low
7590,13.44,3,Low
7591,23.18,2,Low
7592,23.29,3,Low
7593,14.73,2,Low
7594,13.18,2,Low
7595,6.63,2,Low
7596,9.0,1,Low
7597,35.01,1,Low
7598,14.27,2,Low
7599,12.69,2,Low
7600,26.99,2,Low
7601,13.51,3,Low
7602,19.11,3,Low
7603,15.0,3,Low
7604,10.72,3,Low
7605,11.16,2,Low
7606,7.37,2,Low
7607,22.87,1,Low
7608,39.81,1,Low
7609,4.51,3,Low
7610,15.83,2,Low
7611,17.86,3,Low
7612,5.12,3,Low
7613,12.01,2,Low
7614,9.38,2,Low
7615,49.12,2,Medium
7616,32.41,2,Low
7617,20.8,2,Low
7618,13.3,3,Low
7619,35.66,3,Low
7620,42.18,2,Medium
7621,47.31,2,Medium
7622,41.36,3,Medium
7623,18.8,3,Low
7624,4.12,3,Low
7625,14.65,2,Low
7626,19.32,2,Low
7627,4.98,3,Low
7628,45.62,2,Medium
7629,12.13,3,Low
7630,15.84,3,Low
7631,8.31,2,Low
7632,3.64,0,Low
7633,16.49,2,Low
7634,12.53,3,Low
7635,13.66,0,Low
7636,19.22,3,Low
7637,10.44,3,Low
7638,18.86,3,Low
7639,7.11,3,Low
7640,19.72,3,Low
7641,18.0,3,Low
7642,2.49,3,Low
7643,19.53,3,Low
7644,11.16,0,Low
7645,12.95,2,Low
7646,21.58,3,Low
7647,9.31,3,Low
7648,11.11,3,Low
7649,16.95,3,Low
7650,7.68,3,Low
7651,17.78,3,Low
7652,21.89,3,Low
7653,31.62,0,Low
7654,9.24,3,Low
7655,16.23,3,Low
7656,11.33,3,Low
7657,7.44,3,Low
7658,3.84,3,Low
7659,13.36,2,Low
7660,11.25,3,Low
7661,7.47,3,Low
7662,6.58,3,Low
7663,10.42,3,Low
7664,14.44,2,Low
7665,9.34,2,Low
7666,6.61,3,Low
7667,13.86,3,Low
7668,25.26,3,Low
7669,9.44,3,Low
7670,4.92,3,Low
7671,48.22,1,Medium
7672,23.95,2,Low
7673,12.69,3,Low
7674,14.51,3,Low
7675,30.99,0,Low
7676,12.48,2,Low
7677,18.29,3,Low
7678,19.57,3,Low
7679,25.71,2,Low
7680,15.67,3,Low
7681,11.42,3,Low
7682,31.68,2,Low
7683,22.1,3,Low
7684,21.35,2,Low
7685,17.39,2,Low
7686,25.39,2,Low
7687,8.68,2,Low
7688,13.81,2,Low
7689,14.28,2,Low
7690,30.68,3,Low
7691,8.84,3,Low
7692,10.99,0,Low
7693,12.24,3,Low
7694,12.11,3,Low
7695,5.8,2,Low
7696,6.85,3,Low
7697,9.02,3,Low
7698,4.06,3,Low
7699,11.48,3,Low
7700,11.11,0,Low
7701,12.04,3,Low
7702,33.91,1,Low
7703,24.51,1,Low
7704,4.92,2,Low
7705,27.16,3,Low
7706,6.59,3,Low
7707,76.38,5,High
7708,5.42,3,Low
7709,5.77,3,Low
7710,8.22,3,Low
7711,16.09,3,Low
7712,37.92,3,Low
7713,5.65,3,Low
7714,30.49,2,Low
7715,13.61,3,Low
7716,12.15,3,Low
7717,19.19,2,Low
7718,9.74,3,Low
7719,5.36,2,Low
7720,23.06,2,Low
7721,6.63,3,Low
7722,5.25,3,Low
7723,14.76,1,Low
7724,37.62,1,Low
7725,38.44,1,Low
7726,35.8,1,Low
7727,9.01,3,Low
7728,7.13,3,Low
7729,24.47,2,Low
7730,37.91,3,Low
7731,30.32,0,Low
7732,13.88,3,Low
7733,22.14,3,Low
7734,36.35,0,Low
7735,15.66,2,Low
7736,11.31,3,Low
7737,8.98,3,Low
7738,8.84,3,Low
7739,5.19,3,Low
7740,15.89,3,Low
7741,44.17,3,Medium
7742,30.71,3,Low
7743,22.04,3,Low
7744,27.08,2,Low
7745,7.14,2,Low
7746,33.47,2,Low
7747,33.02,2,Low
7748,31.08,2,Low
7749,28.59,0,Low
7750,6.65,0,Low
7751,11.94,3,Low
7752,10.96,0,Low
7753,8.81,3,Low
7754,18.73,2,Low
7755,33.38,2,Low
7756,14.95,2,Low
7757,22.21,3,Low
7758,27.53,1,Low
7759,39.01,1,Low
7760,6.81,3,Low
7761,4.53,3,Low
7762,7.39,2,Low
7763,4.76,3,Low
7764,14.66,3,Low
7765,44.78,0,Medium
7766,17.8,3,Low
7767,15.78,2,Low
7768,7.02,2,Low
7769,5.4,3,Low
7770,5.0,2,Low
7771,4.43,2,Low
7772,7.8,3,Low
7773,41.37,3,Medium
7774,14.87,2,Low
7775,15.35,2,Low
7776,58.55,2,Medium
7777,8.89,2,Low
7778,3.41,3,Low
7779,16.28,0,Low
7780,39.68,2,Low
7781,3.49,3,Low
7782,2.23,3,Low
7783,13.18,3,Low
7784,7.24,3,Low
7785,6.58,2,Low
7786,14.94,1,Low
7787,17.31,1,Low
7788,24.78,1,Low
7789,35.22,1,Low
7790,12.55,2,Low
7791,11.91,3,Low
7792,20.3,3,Low
7793,19.01,3,Low
7794,13.46,3,Low
7795,23.19,3,Low
7796,48.81,0,Medium
7797,47.93,2,Medium
7798,36.2,2,Low
7799,33.25,3,Low
7800,29.61,3,Low
7801,34.75,2,Low
7802,7.56,3,Low
7803,10.8,2,Low
7804,6.11,2,Low
7805,14.22,2,Low
7806,4.34,3,Low
7807,7.72,2,Low
7808,16.32,2,Low
7809,27.41,2,Low
7810,13.82,2,Low
7811,2.44,3,Low
7812,7.69,2,Low
7813,6.64,2,Low
7814,7.12,3,Low
7815,19.67,3,Low
7816,6.17,2,Low
7817,31.84,2,Low
7818,9.18,2,Low
7819,14.87,3,Low
7820,16.04,0,Low
7821,24.32,2,Low
7822,7.07,2,Low
7823,22.57,2,Low
7824,21.28,2,Low
7825,14.47,3,Low
7826,8.46,2,Low
7827,15.67,2,Low
7828,17.31,3,Low
7829,14.91,2,Low
7830,8.43,2,Low
7831,6.75,2,Low
7832,9.96,2,Low
7833,15.11,3,Low
7834,48.47,2,Medium
7835,10.82,3,Low
7836,58.3,2,Medium
7837,10.33,2,Low
7838,26.77,2,Low
7839,12.07,2,Low
7840,17.01,2,Low
7841,25.01,2,Low
7842,17.29,2,Low
7843,11.34,2,Low
7844,40.3,2,Medium
7845,59.75,2,Medium
7846,18.05,2,Low
7847,13.02,2,Low
7848,9.28,3,Low
7849,21.52,1,Low
7850,16.7,2,Low
7851,7.17,2,Low
7852,6.29,2,Low
7853,23.86,3,Low
7854,23.93,3,Low
7855,18.41,3,Low
7856,11.66,3,Low
7857,6.53,3,Low
7858,22.6,2,Low
7859,30.64,2,Low
7860,26.1,2,Low
7861,21.9,2,Low
7862,9.04,0,Low
7863,44.91,0,Medium
7864,17.32,2,Low
7865,13.71,2,Low
7866,18.79,3,Low
7867,9.75,3,Low
7868,5.24,3,Low
7869,7.9,2,Low
7870,21.91,2,Low
7871,6.12,3,Low
7872,52.5,1,Medium
7873,23.95,2,Low
7874,10.43,0,Low
7875,9.54,2,Low
7876,5.49,0,Low
7877,25.13,2,Low
7878,10.17,0,Low
7879,32.7,0,Low
7880,5.73,2,Low
7881,11.52,0,Low
7882,22.32,2,Low
7883,32.93,2,Low
7884,27.4,2,Low
7885,14.15,2,Low
7886,3.88,3,Low
7887,1.34,2,Low
7888,11.79,2,Low
7889,16.85,2,Low
7890,17.23,0,Low
7891,2.23,3,Low
7892,4.82,3,Low
7893,18.08,3,Low
7894,11.03,2,Low
7895,4.26,2,Low
7896,14.08,2,Low
7897,26.98,1,Low
7898,13.34,0,Low
7899,54.88,3,Medium
7900,13.71,3,Low
7901,18.43,2,Low
7902,2.01,3,Low
7903,5.92,2,Low
7904,19.57,2,Low
7905,13.63,3,Low
7906,23.59,3,Low
7907,10.86,3,Low
7908,81.41,6,High
7909,21.41,3,Low
7910,16.35,2,Low
7911,12.07,3,Low
7912,16.87,2,Low
7913,20.37,1,Low
7914,59.27,2,Medium
7915,3.36,3,Low
7916,40.59,0,Medium
7917,75.74,0,High
7918,2.26,2,Low
7919,16.47,2,Low
7920,15.3,0,Low
7921,32.04,2,Low
7922,12.43,3,Low
7923,45.95,3,Medium
7924,2.52,0,Low
7925,7.47,3,Low
7926,10.11,3,Low
7927,83.46,0,High
7928,11.42,3,Low
7929,8.54,2,Low
7930,14.29,3,Low
7931,38.95,3,Low
7932,8.55,3,Low
7933,18.12,3,Low
7934,3.62,3,Low
7935,8.68,2,Low
7936,20.06,3,Low
7937,52.52,1,Medium
7938,8.09,2,Low
7939,10.81,3,Low
7940,2.63,2,Low
7941,8.94,2,Low
7942,11.8,3,Low
7943,9.2,3,Low
7944,9.9,3,Low
7945,11.12,2,Low
7946,18.75,3,Low
7947,11.72,3,Low
7948,19.84,2,Low
7949,49.73,2,Medium
7950,66.19,2,Medium
7951,16.61,2,Low
7952,9.72,2,Low
7953,34.54,2,Low
7954,48.09,3,Medium
7955,21.7,3,Low
7956,9.5,2,Low
7957,12.4,2,Low
7958,10.38,2,Low
7959,8.72,3,Low
7960,4.51,3,Low
7961,2.73,3,Low
7962,13.52,3,Low
7963,31.21,2,Low
7964,15.43,2,Low
7965,15.08,2,Low
7966,11.04,2,Low
7967,7.75,2,Low
7968,8.63,2,Low
7969,20.88,3,Low
7970,10.75,0,Low
7971,9.84,3,Low
7972,9.72,3,Low
7973,19.5,2,Low
7974,14.39,2,Low
7975,8.58,3,Low
7976,9.89,3,Low
7977,11.37,3,Low
7978,41.11,0,Medium
7979,13.95,2,Low
7980,5.57,3,Low
7981,8.91,2,Low
7982,23.34,2,Low
7983,2.77,3,Low
7984,22.26,2,Low
7985,9.77,0,Low
7986,7.62,3,Low
7987,8.86,3,Low
7988,4.31,3,Low
7989,10.72,2,Low
7990,6.8,3,Low
7991,16.66,3,Low
7992,25.78,2,Low
7993,14.41,2,Low
7994,15.3,2,Low
7995,25.03,2,Low
7996,10.65,2,Low
7997,25.6,2,Low
7998,19.83,2,Low
7999,9.45,3,Low
8000,36.69,0,Low
8001,26.75,2,Low
8002,25.96,2,Low
8003,19.66,2,Low
8004,15.77,2,Low
8005,9.94,3,Low
8006,9.16,2,Low
8007,6.71,1,Low
8008,9.96,0,Low
8009,33.41,3,Low
8010,11.17,2,Low
8011,6.54,2,Low
8012,9.52,3,Low
8013,12.76,3,Low
8014,9.21,3,Low
8015,11.99,2,Low
8016,11.26,3,Low
8017,12.39,3,Low
8018,3.66,3,Low
8019,7.81,3,Low
8020,6.38,3,Low
8021,9.3,3,Low
8022,5.34,3,Low
8023,15.18,3,Low
8024,17.24,2,Low
8025,31.37,2,Low
8026,8.42,2,Low
8027,16.46,3,Low
8028,12.67,3,Low
8029,8.25,2,Low
8030,18.62,0,Low
8031,6.03,3,Low
8032,41.97,4,Medium
8033,58.77,4,Medium
8034,7.56,0,Low
8035,6.4,2,Low
8036,5.55,2,Low
8037,3.2,3,Low
8038,39.35,0,Low
8039,8.28,0,Low
8040,3.05,3,Low
8041,22.11,3,Low
8042,4.47,3,Low
8043,7.27,3,Low
8044,3.89,2,Low
8045,11.0,3,Low
8046,14.12,2,Low
8047,7.5,3,Low
8048,36.5,1,Low
8049,9.44,2,Low
8050,73.87,2,High
8051,8.68,3,Low
8052,17.79,3,Low
8053,63.31,1,Medium
8054,35.83,2,Low
8055,4.47,3,Low
8056,8.12,2,Low
8057,15.72,3,Low
8058,4.51,2,Low
8059,7.95,3,Low
8060,7.2,3,Low
8061,14.95,3,Low
8062,16.03,2,Low
8063,2.17,3,Low
8064,3.02,3,Low
8065,8.64,0,Low
8066,7.53,2,Low
8067,3.36,3,Low
8068,8.26,3,Low
8069,6.78,3,Low
8070,13.37,3,Low
8071,16.06,2,Low
8072,10.99,1,Low
8073,19.82,3,Low
8074,9.9,3,Low
8075,10.89,2,Low
8076,8.43,3,Low
8077,13.91,2,Low
8078,24.41,2,Low
8079,2.33,2,Low
8080,15.33,2,Low
8081,5.37,3,Low
8082,5.52,3,Low
8083,7.09,2,Low
8084,8.96,2,Low
8085,16.18,3,Low
8086,14.96,3,Low
8087,10.13,3,Low
8088,10.18,2,Low
8089,15.86,2,Low
8090,19.31,2,Low
8091,12.75,3,Low
8092,12.22,3,Low
8093,9.23,3,Low
8094,8.01,3,Low
8095,14.28,0,Low
8096,26.13,1,Low
8097,10.42,0,Low
8098,14.02,3,Low
8099,11.43,3,Low
8100,12.35,2,Low
8101,10.16,2,Low
8102,33.0,2,Low
8103,20.33,2,Low
8104,9.59,3,Low
8105,15.34,2,Low
8106,7.17,3,Low
8107,3.01,3,Low
8108,13.31,3,Low
8109,11.28,3,Low
8110,6.69,3,Low
8111,14.86,3,Low
8112,19.06,3,Low
8113,11.3,3,Low
8114,20.18,2,Low
8115,8.13,2,Low
8116,11.68,3,Low
8117,5.97,0,Low
8118,5.08,2,Low
8119,4.95,3,Low
8120,30.97,3,Low
8121,90.75,2,High
8122,31.64,1,Low
8123,52.12,1,Medium
8124,16.29,2,Low
8125,8.05,0,Low
8126,8.47,0,Low
8127,8.92,3,Low
8128,10.75,2,Low
8129,14.38,3,Low
8130,10.62,0,Low
8131,12.9,3,Low
8132,7.77,2,Low
8133,23.57,2,Low
8134,33.44,3,Low
8135,17.23,3,Low
8136,18.73,2,Low
8137,13.67,3,Low
8138,7.1,3,Low
8139,4.13,3,Low
8140,6.64,3,Low
8141,3.83,3,Low
8142,10.42,2,Low
8143,78.54,2,High
8144,5.4,2,Low
8145,14.43,2,Low
8146,8.3,2,Low
8147,34.4,0,Low
8148,6.94,2,Low
8149,20.93,0,Low
8150,56.28,2,Medium
8151,12.81,2,Low
8152,8.06,2,Low
8153,17.38,2,Low
8154,20.88,2,Low
8155,8.15,3,Low
8156,19.48,2,Low
8157,13.55,2,Low
8158,10.17,3,Low
8159,34.97,2,Low
8160,6.2,3,Low
8161,21.58,2,Low
8162,9.02,2,Low
8163,17.47,3,Low
8164,12.32,3,Low
8165,9.16,2,Low
8166,16.6,3,Low
8167,82.21,2,High
8168,21.92,2,Low
8169,4.02,3,Low
8170,4.49,3,Low
8171,12.72,3,Low
8172,7.67,2,Low
8173,18.41,2,Low
8174,0.74,3,Low
8175,31.69,2,Low
8176,13.65,0,Low
8177,4.7,3,Low
8178,3.8,2,Low
8179,20.52,3,Low
8180,81.45,2,High
8181,15.18,3,Low
8182,12.68,2,Low
8183,27.05,0,Low
8184,13.23,2,Low
8185,7.74,2,Low
8186,16.06,2,Low
8187,9.69,2,Low
8188,2.59,3,Low
8189,20.41,3,Low
8190,16.5,2,Low
8191,6.17,3,Low
8192,13.23,3,Low
8193,15.25,3,Low
8194,18.69,2,Low
8195,42.71,0,Medium
8196,17.81,2,Low
8197,52.24,2,Medium
8198,26.41,2,Low
8199,9.37,0,Low
8200,15.76,0,Low
8201,29.5,0,Low
8202,71.95,3,High
8203,9.36,3,Low
8204,9.35,2,Low
8205,10.82,2,Low
8206,20.23,2,Low
8207,14.78,3,Low
8208,16.61,3,Low
8209,7.75,3,Low
8210,10.42,3,Low
8211,46.29,3,Medium
8212,44.31,0,Medium
8213,6.48,3,Low
8214,14.72,2,Low
8215,11.9,3,Low
